date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:11	65538/65538	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2007:34:05%20GMT	https://www.monsterlab.vn/course-posts/comingsoon/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/course-posts/comingsoon/index.html	(from https://www.monsterlab.vn/)
15:33:12	521057/521057	---M-Z	200	added ('OK')	application/x-javascript	etag:%22237e6-5c8f137a03d3b%22	https://www.monsterlab.vn/wp-content/cache/minify/0b163.js	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/cache/minify/0b163.js	(from https://www.monsterlab.vn/)
15:33:12	308793/308793	---M-Z	200	added ('OK')	application/x-javascript	etag:%22146fe-5c905a129c80c%22	https://www.monsterlab.vn/wp-content/cache/minify/d80b6.js	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/cache/minify/d80b6.js	(from https://www.monsterlab.vn/)
15:33:12	14436604/14436604	---M--	200	added ('OK')	image/gif	etag:%22dc48fc-5add79ac92280%22	https://www.monsterlab.vn/wp-content/uploads/2020/08/banner-website_1111x400-2.gif	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2020/08/banner-website_1111x400-2.gif	(from https://www.monsterlab.vn/)
15:33:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:34:06%20GMT	https://www.monsterlab.vn/course-posts/digital-artist-expert/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/course-posts/digital-artist-expert/index.html	(from https://www.monsterlab.vn/)
15:33:12	3429/3429	---M-Z	200	added ('OK')	application/x-javascript	etag:%22681-5c8f13782b68d%22	https://www.monsterlab.vn/wp-content/cache/minify/6ddb2.js	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/cache/minify/6ddb2.js	(from https://www.monsterlab.vn/)
15:33:12	34010/34010	---M-Z	200	added ('OK')	application/x-javascript	etag:%222cac-5c905a1227cd7%22	https://www.monsterlab.vn/wp-content/cache/minify/c28df.js	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/cache/minify/c28df.js	(from https://www.monsterlab.vn/)
15:33:13	17276/17276	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Aug%202021%2007:34:08%20GMT	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/social-icons/twitter-blue.svg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/social-icons/twitter-blue.svg	(from https://www.monsterlab.vn/)
15:33:13	2592/2592	---M--	200	added ('OK')	image/png	etag:%22a20-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/social-icons/instagram.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/social-icons/instagram.png	(from https://www.monsterlab.vn/)
15:33:15	96109/96109	---M-Z	200	added ('OK')	text/html	etag:%223130100dbeb6df2bc5c10109936bfd2b-gzip%22	https://www.monsterlab.vn/con-duong-hoc-tap-danh-cho-hoc-sinh-yeu-thich-ve/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/con-duong-hoc-tap-danh-cho-hoc-sinh-yeu-thich-ve/index.html	(from https://www.monsterlab.vn/)
15:33:16	102115/102115	---M-Z	200	added ('OK')	text/html	etag:%22b93087b7c9c1f1ce1f05899f49d86cca-gzip%22	https://www.monsterlab.vn/sinh-vien-monster-lab-vung-vang-trong-cong-viec/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/sinh-vien-monster-lab-vung-vang-trong-cong-viec/index.html	(from https://www.monsterlab.vn/)
15:33:16	100715/100715	---M-Z	200	added ('OK')	text/html	etag:%22e7db2dc52f9f548487c0dda4f0a564fd-gzip%22	https://www.monsterlab.vn/sinh-vien-thiet-ke-logo-chuyen-mon-cao/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/sinh-vien-thiet-ke-logo-chuyen-mon-cao/index.html	(from https://www.monsterlab.vn/)
15:33:17	199224/199224	---M-Z	200	added ('OK')	text/html	etag:%220873e40f2ef2373b9a43c51a77d16806-gzip%22	https://www.monsterlab.vn/2021/06/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2021/06/index.html	(from https://www.monsterlab.vn/)
15:33:18	99839/99839	---M-Z	200	added ('OK')	text/html	etag:%228d3c0cc55e585b2bf3bc4ce8e7bf1ca0-gzip%22	https://www.monsterlab.vn/hoc-ve-minh-hoa-khong-co-duong-tat/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/hoc-ve-minh-hoa-khong-co-duong-tat/index.html	(from https://www.monsterlab.vn/)
15:33:19	92968/92968	---M-Z	200	added ('OK')	text/html	etag:%2244189ec16536172abf1ec02864b1c091-gzip%22	https://www.monsterlab.vn/2020/06/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2020/06/index.html	(from https://www.monsterlab.vn/)
15:33:20	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2008%20Aug%202021%2007:34:15%20GMT	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:20	200141/200141	---M-Z	200	added ('OK')	text/html	etag:%22d3cb08c3e94b7b092c76add750ab9a74-gzip%22	https://www.monsterlab.vn/category/event/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/category/event/index.html	(from https://www.monsterlab.vn/)
15:33:20	94299/94299	---M-Z	200	added ('OK')	text/html	etag:%22e458a419d60831f32dd1fec0072367a7-gzip%22	https://www.monsterlab.vn/talkshow_series-theo-chan-dan-anh-02-nghe-ve-minh-hoa/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/talkshow_series-theo-chan-dan-anh-02-nghe-ve-minh-hoa/index.html	(from https://www.monsterlab.vn/)
15:33:21	7536/7536	---M-Z	200	added ('OK')	application/font-woff	date:Sun,%2008%20Aug%202021%2007:34:16%20GMT	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:21	98103/98103	---M-Z	200	added ('OK')	text/html	etag:%22f674af44fa4e7552d10957b55f23f8c9-gzip%22	https://www.monsterlab.vn/lam-phim-hoat-hinh-o-viet-nam-chon-huong-di-nao/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/lam-phim-hoat-hinh-o-viet-nam-chon-huong-di-nao/index.html	(from https://www.monsterlab.vn/)
15:33:21	11968/11968	---M-Z	200	added ('OK')	application/x-font-ttf	date:Sun,%2008%20Aug%202021%2007:34:16%20GMT	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:21	13797/13797	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Aug%202021%2007:34:17%20GMT	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:22	326/326	---M-Z	200	added ('OK')	text/html	etag:%22146-57e5ca7bfa900-gzip%22	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:22	94202/94202	---M-Z	200	added ('OK')	text/html	etag:%228007d5d81640e4e33806427b4038b2bb-gzip%22	https://www.monsterlab.vn/2020/05/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2020/05/index.html	(from https://www.monsterlab.vn/)
15:33:22	326/326	---M-Z	200	added ('OK')	text/html	etag:%22146-57e5ca7bfa900-gzip%22	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:22	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-57e5ca7bfa900%22	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:23	951/951	---M--	200	added ('OK')	image/png	etag:%223b7-57e5ca7bfa900%22	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:23	94879/94879	---M-Z	200	added ('OK')	text/html	etag:%22f1ce4c83d2bfba11eb4bc5aa211dbe56-gzip%22	https://www.monsterlab.vn/talkshow_series-theo-chan-dan-anh-01-nghe-lam-phim-hoat-hinh/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/talkshow_series-theo-chan-dan-anh-01-nghe-lam-phim-hoat-hinh/index.html	(from https://www.monsterlab.vn/)
15:33:23	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-57e5ca7bfa900%22	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:23	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-57e5ca7bfa900%22	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:23	103228/103228	---M-Z	200	added ('OK')	text/html	etag:%2220220f7553e902c2f4c86b6071bd3a45-gzip%22	https://www.monsterlab.vn/cuoc-thi-toi-thich-ve-co-hoi-gianh-hoc-bong-100-000-000d-cua-hoc-vien-quai-vat/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/cuoc-thi-toi-thich-ve-co-hoi-gianh-hoc-bong-100-000-000d-cua-hoc-vien-quai-vat/index.html	(from https://www.monsterlab.vn/)
15:33:23	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-57e5ca7bfa900%22	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:24	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-57e5ca7bfa900%22	https://www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://www.monsterlab.vn/wp-content/cache/minify/300bd.css)
15:33:24	107347/107347	---M-Z	200	added ('OK')	text/html	etag:%22f7d380d4f7b9e4b95d9820fa71d0e492-gzip%22	https://www.monsterlab.vn/2020/02/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/2020/02/index.html	(from https://www.monsterlab.vn/)
15:33:24	1195/1195	---M--	200	added ('OK')	image/gif	etag:%224ab-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/pre_code.gif	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/pre_code.gif	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:24	1002/1002	---M--	200	added ('OK')	image/png	etag:%223ea-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/selectbox-arrow.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/selectbox-arrow.png	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:25	65606/65606	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2007:34:20%20GMT	https://www.monsterlab.vn/wp-content/themes/jupiter/images/social-icons/twitter-blue.svg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/images/social-icons/twitter-blue.svg	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:26	1362/1362	---M--	200	added ('OK')	image/png	etag:%22552-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancybox/fancybox_sprite.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancybox/fancybox_sprite.png	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:26	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2219a7-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancybox/fancybox_loading.gif	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancybox/fancybox_loading.gif	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:26	43/43	---M--	200	added ('OK')	image/gif	etag:%222b-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancybox/blank.gif	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancybox/blank.gif	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:27	1003/1003	---M--	200	added ('OK')	image/png	etag:%223eb-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancybox/fancybox_overlay.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancybox/fancybox_overlay.png	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:27	940/940	---M--	200	added ('OK')	image/png	etag:%223ac-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancy-title-pattern.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/fancy-title-pattern.png	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:28	65600/65600	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2007:34:22%20GMT	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/stylesheet/add-icon.svg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/stylesheet/add-icon.svg	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:30	65600/65600	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Aug%202021%2007:34:24%20GMT	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/stylesheet/pin-icon.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/stylesheet/pin-icon.png	(from https://www.monsterlab.vn/wp-content/cache/minify/696a4.css)
15:33:30	302/302	---M--	200	added ('OK')	image/png	etag:%2212e-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/vc/alert.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/vc/alert.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:30	323/323	---M--	200	added ('OK')	image/png	etag:%22143-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/vc/info.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/vc/info.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:30	244/244	---M--	200	added ('OK')	image/png	etag:%22f4-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/vc/tick.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/vc/tick.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:31	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/vc/exclamation.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/vc/exclamation.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:31	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/address-book.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/address-book.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:31	841/841	---M--	200	added ('OK')	image/png	etag:%22349-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/alarm-clock.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/alarm-clock.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:31	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/anchor.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/anchor.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:32	544/544	---M--	200	added ('OK')	image/png	etag:%22220-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/application-image.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/application-image.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:32	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/arrow.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/arrow.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
15:33:32	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-57e5ca7641b80%22	https://www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/asterisk.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/plugins/js_composer_theme/assets/images/icons/asterisk.png	(from https://www.monsterlab.vn/wp-content/cache/minify/bd464.css)
